userId	geneSymbol	geneName	entrezgene	score	gLink
CLEC5A	CLEC5A	C-type lectin domain containing 5A	23601	-0.18546534	https://www.ncbi.nlm.nih.gov/gene/?term=23601
CLEC7A	CLEC7A	C-type lectin domain containing 7A	64581	-0.53898877	https://www.ncbi.nlm.nih.gov/gene/?term=64581
CLGN	CLGN	calmegin	1047	-3.6487725	https://www.ncbi.nlm.nih.gov/gene/?term=1047
CLHC1	CLHC1	clathrin heavy chain linker domain containing 1	130162	-0.7408834	https://www.ncbi.nlm.nih.gov/gene/?term=130162
CLIC3	CLIC3	chloride intracellular channel 3	9022	0.86610794	https://www.ncbi.nlm.nih.gov/gene/?term=9022
CLIC5	CLIC5	chloride intracellular channel 5	53405	6.026523	https://www.ncbi.nlm.nih.gov/gene/?term=53405
CLIC6	CLIC6	chloride intracellular channel 6	54102	0.70012796	https://www.ncbi.nlm.nih.gov/gene/?term=54102
CLIP3	CLIP3	CAP-Gly domain containing linker protein 3	25999	3.297914	https://www.ncbi.nlm.nih.gov/gene/?term=25999
CLIP4	CLIP4	CAP-Gly domain containing linker protein family member 4	79745	1.1874329	https://www.ncbi.nlm.nih.gov/gene/?term=79745
CLK1	CLK1	CDC like kinase 1	1195	4.76022	https://www.ncbi.nlm.nih.gov/gene/?term=1195
CLK2	CLK2	CDC like kinase 2	1196	0.74430615	https://www.ncbi.nlm.nih.gov/gene/?term=1196
CLK4	CLK4	CDC like kinase 4	57396	1.0218196	https://www.ncbi.nlm.nih.gov/gene/?term=57396
CLP1	CLP1	cleavage and polyadenylation factor I subunit 1	10978	1.1242338	https://www.ncbi.nlm.nih.gov/gene/?term=10978
CLPB	CLPB	ClpB homolog, mitochondrial AAA ATPase chaperonin	81570	0.41953403	https://www.ncbi.nlm.nih.gov/gene/?term=81570
CLPTM1L	CLPTM1L	CLPTM1 like	81037	1.3960997	https://www.ncbi.nlm.nih.gov/gene/?term=81037
CLUHP3	CLUHP3	clustered mitochondria homolog pseudogene 3	100132341	2.7428627	https://www.ncbi.nlm.nih.gov/gene/?term=100132341
CLUL1	CLUL1	clusterin like 1	27098	1.4188367	https://www.ncbi.nlm.nih.gov/gene/?term=27098
CMAHP	CMAHP	cytidine monophospho-N-acetylneuraminic acid hydroxylase, pseudogene	8418	-3.4808612	https://www.ncbi.nlm.nih.gov/gene/?term=8418
CMBL	CMBL	carboxymethylenebutenolidase homolog	134147	4.0730004	https://www.ncbi.nlm.nih.gov/gene/?term=134147
CMKLR1	CMKLR1	chemerin chemokine-like receptor 1	1240	0.08833196	https://www.ncbi.nlm.nih.gov/gene/?term=1240
CMPK2	CMPK2	cytidine/uridine monophosphate kinase 2	129607	0.92395276	https://www.ncbi.nlm.nih.gov/gene/?term=129607
CMTM3	CMTM3	CKLF like MARVEL transmembrane domain containing 3	123920	3.2821202	https://www.ncbi.nlm.nih.gov/gene/?term=123920
CMTM4	CMTM4	CKLF like MARVEL transmembrane domain containing 4	146223	-0.8041313	https://www.ncbi.nlm.nih.gov/gene/?term=146223
CNEP1R1	CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1	255919	-0.16972058	https://www.ncbi.nlm.nih.gov/gene/?term=255919
CNGA1	CNGA1	cyclic nucleotide gated channel alpha 1	1259	5.1599994	https://www.ncbi.nlm.nih.gov/gene/?term=1259
CNGA4	CNGA4	cyclic nucleotide gated channel alpha 4	1262	-1.9124492	https://www.ncbi.nlm.nih.gov/gene/?term=1262
CNIH3	CNIH3	cornichon family AMPA receptor auxiliary protein 3	149111	-0.009877142	https://www.ncbi.nlm.nih.gov/gene/?term=149111
CNKSR3	CNKSR3	CNKSR family member 3	154043	2.6866803	https://www.ncbi.nlm.nih.gov/gene/?term=154043
CNN1	CNN1	calponin 1	1264	-0.627663	https://www.ncbi.nlm.nih.gov/gene/?term=1264
CNNM3	CNNM3	cyclin and CBS domain divalent metal cation transport mediator 3	26505	1.4043144	https://www.ncbi.nlm.nih.gov/gene/?term=26505
CNNM4	CNNM4	cyclin and CBS domain divalent metal cation transport mediator 4	26504	2.9261277	https://www.ncbi.nlm.nih.gov/gene/?term=26504
CNOT11	CNOT11	CCR4-NOT transcription complex subunit 11	55571	4.8259616	https://www.ncbi.nlm.nih.gov/gene/?term=55571
CNOT6	CNOT6	CCR4-NOT transcription complex subunit 6	57472	3.0478315	https://www.ncbi.nlm.nih.gov/gene/?term=57472
CNRIP1	CNRIP1	cannabinoid receptor interacting protein 1	25927	-0.059605125	https://www.ncbi.nlm.nih.gov/gene/?term=25927
CNTLN	CNTLN	centlein	54875	0.37951204	https://www.ncbi.nlm.nih.gov/gene/?term=54875
CNTN1	CNTN1	contactin 1	1272	-0.18475632	https://www.ncbi.nlm.nih.gov/gene/?term=1272
CNTN3	CNTN3	contactin 3	5067	-1.1959653	https://www.ncbi.nlm.nih.gov/gene/?term=5067
CNTN4	CNTN4	contactin 4	152330	-0.37679827	https://www.ncbi.nlm.nih.gov/gene/?term=152330
CNTN5	CNTN5	contactin 5	53942	-0.6401072	https://www.ncbi.nlm.nih.gov/gene/?term=53942
CNTNAP2	CNTNAP2	contactin associated protein like 2	26047	-0.31905124	https://www.ncbi.nlm.nih.gov/gene/?term=26047
COG1	COG1	component of oligomeric golgi complex 1	9382	2.529624	https://www.ncbi.nlm.nih.gov/gene/?term=9382
COG3	COG3	component of oligomeric golgi complex 3	83548	3.6172097	https://www.ncbi.nlm.nih.gov/gene/?term=83548
COG4	COG4	component of oligomeric golgi complex 4	25839	1.8863384	https://www.ncbi.nlm.nih.gov/gene/?term=25839
COG8	COG8	component of oligomeric golgi complex 8	84342	1.0960449	https://www.ncbi.nlm.nih.gov/gene/?term=84342
COL12A1	COL12A1	collagen type XII alpha 1 chain	1303	2.5560038	https://www.ncbi.nlm.nih.gov/gene/?term=1303
COL13A1	COL13A1	collagen type XIII alpha 1 chain	1305	4.1884456	https://www.ncbi.nlm.nih.gov/gene/?term=1305
COL14A1	COL14A1	collagen type XIV alpha 1 chain	7373	-0.1920175	https://www.ncbi.nlm.nih.gov/gene/?term=7373
COL18A1	COL18A1	collagen type XVIII alpha 1 chain	80781	5.7096725	https://www.ncbi.nlm.nih.gov/gene/?term=80781
COL1A1	COL1A1	collagen type I alpha 1 chain	1277	3.1069477	https://www.ncbi.nlm.nih.gov/gene/?term=1277
COL1A2	COL1A2	collagen type I alpha 2 chain	1278	-2.8691385	https://www.ncbi.nlm.nih.gov/gene/?term=1278
COL21A1	COL21A1	collagen type XXI alpha 1 chain	81578	-1.4249977	https://www.ncbi.nlm.nih.gov/gene/?term=81578
COL23A1	COL23A1	collagen type XXIII alpha 1 chain	91522	0.839557	https://www.ncbi.nlm.nih.gov/gene/?term=91522
COL25A1	COL25A1	collagen type XXV alpha 1 chain	84570	-0.19250646	https://www.ncbi.nlm.nih.gov/gene/?term=84570
COL27A1	COL27A1	collagen type XXVII alpha 1 chain	85301	0.8141063	https://www.ncbi.nlm.nih.gov/gene/?term=85301
COL28A1	COL28A1	collagen type XXVIII alpha 1 chain	340267	-1.2571352	https://www.ncbi.nlm.nih.gov/gene/?term=340267
COL3A1	COL3A1	collagen type III alpha 1 chain	1281	-0.2806184	https://www.ncbi.nlm.nih.gov/gene/?term=1281
COL4A1	COL4A1	collagen type IV alpha 1 chain	1282	4.825179	https://www.ncbi.nlm.nih.gov/gene/?term=1282
COL4A2	COL4A2	collagen type IV alpha 2 chain	1284	9.804041	https://www.ncbi.nlm.nih.gov/gene/?term=1284
COL4A4	COL4A4	collagen type IV alpha 4 chain	1286	-0.024937337	https://www.ncbi.nlm.nih.gov/gene/?term=1286
COL4A5	COL4A5	collagen type IV alpha 5 chain	1287	2.5138302	https://www.ncbi.nlm.nih.gov/gene/?term=1287
COL4A6	COL4A6	collagen type IV alpha 6 chain	1288	-0.32330525	https://www.ncbi.nlm.nih.gov/gene/?term=1288
COL5A2	COL5A2	collagen type V alpha 2 chain	1290	-0.25250277	https://www.ncbi.nlm.nih.gov/gene/?term=1290
COL6A2	COL6A2	collagen type VI alpha 2 chain	1292	3.109686	https://www.ncbi.nlm.nih.gov/gene/?term=1292
COL6A3	COL6A3	collagen type VI alpha 3 chain	1293	-0.27357724	https://www.ncbi.nlm.nih.gov/gene/?term=1293
COL9A2	COL9A2	collagen type IX alpha 2 chain	1298	5.0690517	https://www.ncbi.nlm.nih.gov/gene/?term=1298
COLEC12	COLEC12	collectin subfamily member 12	81035	0.16844927	https://www.ncbi.nlm.nih.gov/gene/?term=81035
COLQ	COLQ	collagen like tail subunit of asymmetric acetylcholinesterase	8292	-1.268577	https://www.ncbi.nlm.nih.gov/gene/?term=8292
COPG1	COPG1	coatomer protein complex subunit gamma 1	22820	6.4047885	https://www.ncbi.nlm.nih.gov/gene/?term=22820
COQ10A	COQ10A	coenzyme Q10A	93058	1.033726	https://www.ncbi.nlm.nih.gov/gene/?term=93058
COQ2	COQ2	coenzyme Q2, polyprenyltransferase	27235	3.9770162	https://www.ncbi.nlm.nih.gov/gene/?term=27235
COQ3	COQ3	coenzyme Q3, methyltransferase	51805	1.7035135	https://www.ncbi.nlm.nih.gov/gene/?term=51805
COQ9	COQ9	coenzyme Q9	57017	2.1106277	https://www.ncbi.nlm.nih.gov/gene/?term=57017
CORO1A	CORO1A	coronin 1A	11151	3.577481	https://www.ncbi.nlm.nih.gov/gene/?term=11151
CORO2A	CORO2A	coronin 2A	7464	4.4039335	https://www.ncbi.nlm.nih.gov/gene/?term=7464
CORO2B	CORO2B	coronin 2B	10391	-1.1766022	https://www.ncbi.nlm.nih.gov/gene/?term=10391
COTL1	COTL1	coactosin like F-actin binding protein 1	23406	6.497839	https://www.ncbi.nlm.nih.gov/gene/?term=23406
COX15	COX15	cytochrome c oxidase assembly homolog COX15	1355	1.3735583	https://www.ncbi.nlm.nih.gov/gene/?term=1355
CPA3	CPA3	carboxypeptidase A3	1359	-0.044300444	https://www.ncbi.nlm.nih.gov/gene/?term=1359
CPA4	CPA4	carboxypeptidase A4	51200	0.5307741	https://www.ncbi.nlm.nih.gov/gene/?term=51200
CPD	CPD	carboxypeptidase D	1362	3.8340666	https://www.ncbi.nlm.nih.gov/gene/?term=1362
CPEB1	CPEB1	cytoplasmic polyadenylation element binding protein 1	64506	-0.048163287	https://www.ncbi.nlm.nih.gov/gene/?term=64506
CPEB3	CPEB3	cytoplasmic polyadenylation element binding protein 3	22849	1.2693594	https://www.ncbi.nlm.nih.gov/gene/?term=22849
CPED1	CPED1	cadherin like and PC-esterase domain containing 1	79974	-0.5491837	https://www.ncbi.nlm.nih.gov/gene/?term=79974
CPM	CPM	carboxypeptidase M	1368	0.044887207	https://www.ncbi.nlm.nih.gov/gene/?term=1368
CPNE2	CPNE2	copine 2	221184	2.447233	https://www.ncbi.nlm.nih.gov/gene/?term=221184
CPNE4	CPNE4	copine 4	131034	-0.18407178	https://www.ncbi.nlm.nih.gov/gene/?term=131034
CPNE5	CPNE5	copine 5	57699	-0.5197968	https://www.ncbi.nlm.nih.gov/gene/?term=57699
CPNE8	CPNE8	copine 8	144402	2.5348558	https://www.ncbi.nlm.nih.gov/gene/?term=144402
CPOX	CPOX	coproporphyrinogen oxidase	1371	0.71731514	https://www.ncbi.nlm.nih.gov/gene/?term=1371
CPSF2	CPSF2	cleavage and polyadenylation specific factor 2	53981	3.0098877	https://www.ncbi.nlm.nih.gov/gene/?term=53981
CPSF3	CPSF3	cleavage and polyadenylation specific factor 3	51692	2.996979	https://www.ncbi.nlm.nih.gov/gene/?term=51692
CPT2	CPT2	carnitine palmitoyltransferase 2	1376	-0.7016193	https://www.ncbi.nlm.nih.gov/gene/?term=1376
CPVL	CPVL	carboxypeptidase, vitellogenic like	54504	6.78452	https://www.ncbi.nlm.nih.gov/gene/?term=54504
CPXM1	CPXM1	carboxypeptidase X, M14 family member 1	56265	-0.31264576	https://www.ncbi.nlm.nih.gov/gene/?term=56265
CPZ	CPZ	carboxypeptidase Z	8532	4.617906	https://www.ncbi.nlm.nih.gov/gene/?term=8532
CRAT	CRAT	carnitine O-acetyltransferase	1384	5.1241336	https://www.ncbi.nlm.nih.gov/gene/?term=1384
CRB1	CRB1	crumbs cell polarity complex component 1	23418	-0.38124788	https://www.ncbi.nlm.nih.gov/gene/?term=23418
CRB2	CRB2	crumbs cell polarity complex component 2	286204	1.9583633	https://www.ncbi.nlm.nih.gov/gene/?term=286204
CRBN	CRBN	cereblon	51185	-1.115139	https://www.ncbi.nlm.nih.gov/gene/?term=51185
CREB3L4	CREB3L4	cAMP responsive element binding protein 3 like 4	148327	-1.0994921	https://www.ncbi.nlm.nih.gov/gene/?term=148327
CREB5	CREB5	cAMP responsive element binding protein 5	9586	2.8431988	https://www.ncbi.nlm.nih.gov/gene/?term=9586
CREBL2	CREBL2	cAMP responsive element binding protein like 2	1389	1.9446722	https://www.ncbi.nlm.nih.gov/gene/?term=1389
CRELD1	CRELD1	cysteine rich with EGF like domains 1	78987	3.928902	https://www.ncbi.nlm.nih.gov/gene/?term=78987
CRELD2	CRELD2	cysteine rich with EGF like domains 2	79174	4.1240487	https://www.ncbi.nlm.nih.gov/gene/?term=79174
CREM	CREM	cAMP responsive element modulator	1390	4.9865384	https://www.ncbi.nlm.nih.gov/gene/?term=1390
CRIPAK	CRIPAK	cysteine rich PAK1 inhibitor	285464	0.99106354	https://www.ncbi.nlm.nih.gov/gene/?term=285464
CRISP2	CRISP2	cysteine rich secretory protein 2	7180	1.6612178	https://www.ncbi.nlm.nih.gov/gene/?term=7180
CRISPLD1	CRISPLD1	cysteine rich secretory protein LCCL domain containing 1	83690	1.1746708	https://www.ncbi.nlm.nih.gov/gene/?term=83690
CRISPLD2	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2	83716	4.1722608	https://www.ncbi.nlm.nih.gov/gene/?term=83716
CRKL	CRKL	CRK like proto-oncogene, adaptor protein	1399	1.5103713	https://www.ncbi.nlm.nih.gov/gene/?term=1399
CRLF1	CRLF1	cytokine receptor like factor 1	9244	-0.067379706	https://www.ncbi.nlm.nih.gov/gene/?term=9244
CRLF3	CRLF3	cytokine receptor like factor 3	51379	0.9213368	https://www.ncbi.nlm.nih.gov/gene/?term=51379
CRMP1	CRMP1	collapsin response mediator protein 1	1400	-0.58355814	https://www.ncbi.nlm.nih.gov/gene/?term=1400
CROCC	CROCC	ciliary rootlet coiled-coil, rootletin	9696	-2.0329797	https://www.ncbi.nlm.nih.gov/gene/?term=9696
CROCCP2	CROCCP2	ciliary rootlet coiled-coil, rootletin pseudogene 2	84809	-1.9651355	https://www.ncbi.nlm.nih.gov/gene/?term=84809
CROCCP3	CROCCP3	ciliary rootlet coiled-coil, rootletin pseudogene 3	114819	-0.15999013	https://www.ncbi.nlm.nih.gov/gene/?term=114819
CROT	CROT	carnitine O-octanoyltransferase	54677	2.3914418	https://www.ncbi.nlm.nih.gov/gene/?term=54677
CRTAC1	CRTAC1	cartilage acidic protein 1	55118	11.057704	https://www.ncbi.nlm.nih.gov/gene/?term=55118
CRTAM	CRTAM	cytotoxic and regulatory T cell molecule	56253	0.5030497	https://www.ncbi.nlm.nih.gov/gene/?term=56253
CRY2	CRY2	cryptochrome circadian regulator 2	1408	0.102389775	https://www.ncbi.nlm.nih.gov/gene/?term=1408
CRYAB	CRYAB	crystallin alpha B	1410	9.180461	https://www.ncbi.nlm.nih.gov/gene/?term=1410
CRYBG3	CRYBG3	crystallin beta-gamma domain containing 3	131544	4.4874983	https://www.ncbi.nlm.nih.gov/gene/?term=131544
CRYM	CRYM	crystallin mu	1428	-0.04518059	https://www.ncbi.nlm.nih.gov/gene/?term=1428
CSAD	CSAD	cysteine sulfinic acid decarboxylase	51380	2.0740042	https://www.ncbi.nlm.nih.gov/gene/?term=51380
CSF1	CSF1	colony stimulating factor 1	1435	9.900612	https://www.ncbi.nlm.nih.gov/gene/?term=1435
CSF1R	CSF1R	colony stimulating factor 1 receptor	1436	-0.12566462	https://www.ncbi.nlm.nih.gov/gene/?term=1436
CSF3	CSF3	colony stimulating factor 3	1440	3.209142	https://www.ncbi.nlm.nih.gov/gene/?term=1440
CSF3R	CSF3R	colony stimulating factor 3 receptor	1441	5.523596	https://www.ncbi.nlm.nih.gov/gene/?term=1441
CSGALNACT1	CSGALNACT1	chondroitin sulfate N-acetylgalactosaminyltransferase 1	55790	1.3016801	https://www.ncbi.nlm.nih.gov/gene/?term=55790
CSK	CSK	C-terminal Src kinase	1445	1.5151633	https://www.ncbi.nlm.nih.gov/gene/?term=1445
CSMD1	CSMD1	CUB and Sushi multiple domains 1	64478	-0.15309569	https://www.ncbi.nlm.nih.gov/gene/?term=64478
CSNK1G1	CSNK1G1	casein kinase 1 gamma 1	53944	3.5553308	https://www.ncbi.nlm.nih.gov/gene/?term=53944
CSNK2A2	CSNK2A2	casein kinase 2 alpha 2	1459	0.71550596	https://www.ncbi.nlm.nih.gov/gene/?term=1459
CSRNP2	CSRNP2	cysteine and serine rich nuclear protein 2	81566	6.037867	https://www.ncbi.nlm.nih.gov/gene/?term=81566
CSRNP3	CSRNP3	cysteine and serine rich nuclear protein 3	80034	0.5537067	https://www.ncbi.nlm.nih.gov/gene/?term=80034
CST6	CST6	cystatin E/M	1474	-2.6802747	https://www.ncbi.nlm.nih.gov/gene/?term=1474
CST7	CST7	cystatin F	8530	-0.2879529	https://www.ncbi.nlm.nih.gov/gene/?term=8530
CSTF2T	CSTF2T	cleavage stimulation factor subunit 2 tau variant	23283	0.37445122	https://www.ncbi.nlm.nih.gov/gene/?term=23283
CTC1	CTC1	CST telomere replication complex component 1	80169	0.99370396	https://www.ncbi.nlm.nih.gov/gene/?term=80169
CTCF	CTCF	CCCTC-binding factor	10664	3.5493655	https://www.ncbi.nlm.nih.gov/gene/?term=10664
CTDSPL	CTDSPL	CTD small phosphatase like	10217	1.1127431	https://www.ncbi.nlm.nih.gov/gene/?term=10217
CTH	CTH	cystathionine gamma-lyase	1491	-0.9797195	https://www.ncbi.nlm.nih.gov/gene/?term=1491
CTHRC1	CTHRC1	collagen triple helix repeat containing 1	115908	-0.41271293	https://www.ncbi.nlm.nih.gov/gene/?term=115908
CTNNA2	CTNNA2	catenin alpha 2	1496	-1.4755569	https://www.ncbi.nlm.nih.gov/gene/?term=1496
CTNND2	CTNND2	catenin delta 2	1501	-0.19984098	https://www.ncbi.nlm.nih.gov/gene/?term=1501
CTNS	CTNS	cystinosin, lysosomal cystine transporter	1497	2.6320138	https://www.ncbi.nlm.nih.gov/gene/?term=1497
CTPS2	CTPS2	CTP synthase 2	56474	1.7333649	https://www.ncbi.nlm.nih.gov/gene/?term=56474
CTSC	CTSC	cathepsin C	1075	1.6789674	https://www.ncbi.nlm.nih.gov/gene/?term=1075
CTSE	CTSE	cathepsin E	1510	6.2454095	https://www.ncbi.nlm.nih.gov/gene/?term=1510
CTSH	CTSH	cathepsin H	1512	2.3272402	https://www.ncbi.nlm.nih.gov/gene/?term=1512
CTSK	CTSK	cathepsin K	1513	0.4790169	https://www.ncbi.nlm.nih.gov/gene/?term=1513
CTSS	CTSS	cathepsin S	1520	7.3479085	https://www.ncbi.nlm.nih.gov/gene/?term=1520
CTSW	CTSW	cathepsin W	1521	-0.12634918	https://www.ncbi.nlm.nih.gov/gene/?term=1521
CTTNBP2	CTTNBP2	cortactin binding protein 2	83992	0.76352257	https://www.ncbi.nlm.nih.gov/gene/?term=83992
CUBN	CUBN	cubilin	8029	-0.10463902	https://www.ncbi.nlm.nih.gov/gene/?term=8029
CUL4B	CUL4B	cullin 4B	8450	2.5706728	https://www.ncbi.nlm.nih.gov/gene/?term=8450
CUL7	CUL7	cullin 7	9820	2.9237804	https://www.ncbi.nlm.nih.gov/gene/?term=9820
CUL9	CUL9	cullin 9	23113	3.2335904	https://www.ncbi.nlm.nih.gov/gene/?term=23113
CWH43	CWH43	cell wall biogenesis 43 C-terminal homolog	80157	-1.5800493	https://www.ncbi.nlm.nih.gov/gene/?term=80157
CX3CL1	CX3CL1	C-X3-C motif chemokine ligand 1	6376	13.268228	https://www.ncbi.nlm.nih.gov/gene/?term=6376
CX3CR1	CX3CR1	C-X3-C motif chemokine receptor 1	1524	-0.42823765	https://www.ncbi.nlm.nih.gov/gene/?term=1524
CXCL1	CXCL1	C-X-C motif chemokine ligand 1	2919	16.493727	https://www.ncbi.nlm.nih.gov/gene/?term=2919
CXCL10	CXCL10	C-X-C motif chemokine ligand 10	3627	4.499649	https://www.ncbi.nlm.nih.gov/gene/?term=3627
CXCL11	CXCL11	C-X-C motif chemokine ligand 11	6373	3.5324228	https://www.ncbi.nlm.nih.gov/gene/?term=6373
CXCL12	CXCL12	C-X-C motif chemokine ligand 12	6387	-0.5807466	https://www.ncbi.nlm.nih.gov/gene/?term=6387
CXCL14	CXCL14	C-X-C motif chemokine ligand 14	9547	-0.5026585	https://www.ncbi.nlm.nih.gov/gene/?term=9547
CXCL2	CXCL2	C-X-C motif chemokine ligand 2	2920	14.001997	https://www.ncbi.nlm.nih.gov/gene/?term=2920
CXCL3	CXCL3	C-X-C motif chemokine ligand 3	2921	8.908888	https://www.ncbi.nlm.nih.gov/gene/?term=2921
CXCL5	CXCL5	C-X-C motif chemokine ligand 5	6374	1.1556989	https://www.ncbi.nlm.nih.gov/gene/?term=6374
CXCL6	CXCL6	C-X-C motif chemokine ligand 6	6372	5.8512526	https://www.ncbi.nlm.nih.gov/gene/?term=6372
CXCR3	CXCR3	C-X-C motif chemokine receptor 3	2833	-0.14028475	https://www.ncbi.nlm.nih.gov/gene/?term=2833
CXCR4	CXCR4	C-X-C motif chemokine receptor 4	7852	0.754819	https://www.ncbi.nlm.nih.gov/gene/?term=7852
CXCR6	CXCR6	C-X-C motif chemokine receptor 6	10663	-0.16981837	https://www.ncbi.nlm.nih.gov/gene/?term=10663
CXXC4	CXXC4	CXXC finger protein 4	80319	-2.2126508	https://www.ncbi.nlm.nih.gov/gene/?term=80319
CYB561D1	CYB561D1	cytochrome b561 family member D1	284613	-0.017162755	https://www.ncbi.nlm.nih.gov/gene/?term=284613
CYB5D1	CYB5D1	cytochrome b5 domain containing 1	124637	5.061766	https://www.ncbi.nlm.nih.gov/gene/?term=124637
CYB5D2	CYB5D2	cytochrome b5 domain containing 2	124936	2.2452893	https://www.ncbi.nlm.nih.gov/gene/?term=124936
CYB5R1	CYB5R1	cytochrome b5 reductase 1	51706	1.7395993	https://www.ncbi.nlm.nih.gov/gene/?term=51706
CYB5RL	CYB5RL	cytochrome b5 reductase like	606495	0.4033981	https://www.ncbi.nlm.nih.gov/gene/?term=606495
CYBB	CYBB	cytochrome b-245 beta chain	1536	-0.7703926	https://www.ncbi.nlm.nih.gov/gene/?term=1536
CYBRD1	CYBRD1	cytochrome b reductase 1	79901	3.9739358	https://www.ncbi.nlm.nih.gov/gene/?term=79901
CYFIP2	CYFIP2	cytoplasmic FMR1 interacting protein 2	26999	2.926372	https://www.ncbi.nlm.nih.gov/gene/?term=26999
CYP1A1	CYP1A1	cytochrome P450 family 1 subfamily A member 1	1543	0.110408835	https://www.ncbi.nlm.nih.gov/gene/?term=1543
CYP1B1	CYP1B1	cytochrome P450 family 1 subfamily B member 1	1545	9.750352	https://www.ncbi.nlm.nih.gov/gene/?term=1545
CYP27A1	CYP27A1	cytochrome P450 family 27 subfamily A member 1	1593	1.696399	https://www.ncbi.nlm.nih.gov/gene/?term=1593
CYP27B1	CYP27B1	cytochrome P450 family 27 subfamily B member 1	1594	0.5320454	https://www.ncbi.nlm.nih.gov/gene/?term=1594
CYP2C8	CYP2C8	cytochrome P450 family 2 subfamily C member 8	1558	1.6797497	https://www.ncbi.nlm.nih.gov/gene/?term=1558
CYP2E1	CYP2E1	cytochrome P450 family 2 subfamily E member 1	1571	0.0727828	https://www.ncbi.nlm.nih.gov/gene/?term=1571
CYP2J2	CYP2J2	cytochrome P450 family 2 subfamily J member 2	1573	0.99974275	https://www.ncbi.nlm.nih.gov/gene/?term=1573
CYP2S1	CYP2S1	cytochrome P450 family 2 subfamily S member 1	29785	5.019324	https://www.ncbi.nlm.nih.gov/gene/?term=29785
CYP2U1	CYP2U1	cytochrome P450 family 2 subfamily U member 1	113612	4.90669	https://www.ncbi.nlm.nih.gov/gene/?term=113612
CYP39A1	CYP39A1	cytochrome P450 family 39 subfamily A member 1	51302	0.66171956	https://www.ncbi.nlm.nih.gov/gene/?term=51302
CYP3A5	CYP3A5	cytochrome P450 family 3 subfamily A member 5	1577	14.144408	https://www.ncbi.nlm.nih.gov/gene/?term=1577
CYP4B1	CYP4B1	cytochrome P450 family 4 subfamily B member 1	1580	-4.1453676	https://www.ncbi.nlm.nih.gov/gene/?term=1580
CYP4F12	CYP4F12	cytochrome P450 family 4 subfamily F member 12	66002	1.1185619	https://www.ncbi.nlm.nih.gov/gene/?term=66002
CYP4V2	CYP4V2	cytochrome P450 family 4 subfamily V member 2	285440	1.3979578	https://www.ncbi.nlm.nih.gov/gene/?term=285440
CYP4X1	CYP4X1	cytochrome P450 family 4 subfamily X member 1	260293	0.110311046	https://www.ncbi.nlm.nih.gov/gene/?term=260293
CYS1	CYS1	cystin 1	192668	0.23448431	https://www.ncbi.nlm.nih.gov/gene/?term=192668
CYSLTR1	CYSLTR1	cysteinyl leukotriene receptor 1	10800	0.022003533	https://www.ncbi.nlm.nih.gov/gene/?term=10800
CYSLTR2	CYSLTR2	cysteinyl leukotriene receptor 2	57105	1.1687299	https://www.ncbi.nlm.nih.gov/gene/?term=57105
CYTH1	CYTH1	cytohesin 1	9267	3.831622	https://www.ncbi.nlm.nih.gov/gene/?term=9267
CYTH3	CYTH3	cytohesin 3	9265	1.2161353	https://www.ncbi.nlm.nih.gov/gene/?term=9265
CYTH4	CYTH4	cytohesin 4	27128	-0.3839372	https://www.ncbi.nlm.nih.gov/gene/?term=27128
